Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
935283,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37229,Postal mail,7/14/2014,7/17/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
935295,Bank account or service,Checking account,"Account opening, closing, or management",,AL,35242,Referral,7/14/2014,7/17/2014,PNC Bank,Closed with explanation,Yes,No
935303,Bank account or service,Checking account,"Making/receiving payments, sending money",,OH,45840,Referral,7/14/2014,7/18/2014,JPMorgan Chase,Closed with non-monetary relief,Yes,No
935305,Bank account or service,Checking account,"Account opening, closing, or management",,LA,70123,Referral,7/14/2014,7/17/2014,JPMorgan Chase,Closed with explanation,Yes,No
935319,Bank account or service,Checking account,Using a debit or ATM card,,NY,10595,Referral,7/14/2014,7/17/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
935336,Bank account or service,Other bank product/service,"Account opening, closing, or management",,TX,78244,Referral,7/14/2014,7/17/2014,USAA Savings,Closed with non-monetary relief,Yes,No
935337,Bank account or service,Checking account,Deposits and withdrawals,,FL,32940,Referral,7/14/2014,7/17/2014,Wells Fargo,Closed with explanation,Yes,No
935342,Bank account or service,Checking account,"Account opening, closing, or management",,MO,63401,Phone,7/14/2014,7/17/2014,U.S. Bancorp,Closed with explanation,Yes,No
935364,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37229,Postal mail,7/14/2014,7/17/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
935383,Bank account or service,Savings account,"Account opening, closing, or management",,TN,37229,Postal mail,7/14/2014,7/17/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
935384,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37229,Postal mail,7/14/2014,7/17/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
935385,Bank account or service,Savings account,"Account opening, closing, or management",,TN,37229,Postal mail,7/14/2014,7/17/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
935388,Bank account or service,Checking account,"Account opening, closing, or management",,NY,14215,Web,7/14/2014,7/18/2014,RBS Citizens,Closed with explanation,Yes,No
935405,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37229,Postal mail,7/14/2014,7/18/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
935406,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37229,Postal mail,7/14/2014,7/21/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
935437,Bank account or service,Other bank product/service,Deposits and withdrawals,,TX,79756,Phone,7/14/2014,7/18/2014,Western Union,Closed with explanation,Yes,No
935520,Bank account or service,Checking account,Deposits and withdrawals,,NJ,8096,Referral,7/14/2014,7/17/2014,TD Bank,Closed with explanation,Yes,No
935563,Bank account or service,Checking account,Deposits and withdrawals,,,,Phone,7/14/2014,7/17/2014,JPMorgan Chase,Closed with explanation,Yes,No
935598,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37229,Postal mail,7/14/2014,7/17/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
935618,Bank account or service,Other bank product/service,Deposits and withdrawals,,CT,6062,Web,7/14/2014,7/14/2014,Amex,Closed with monetary relief,Yes,No
935622,Bank account or service,Checking account,Deposits and withdrawals,,AZ,85338,Web,7/14/2014,7/14/2014,JPMorgan Chase,Closed with monetary relief,Yes,No
935643,Bank account or service,Checking account,Deposits and withdrawals,,TX,78258,Referral,7/14/2014,7/17/2014,USAA Savings,Closed with explanation,Yes,No
935761,Bank account or service,Cashing a check without an account,"Account opening, closing, or management",,CA,92691,Phone,7/14/2014,7/21/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
935770,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,NY,10026,Referral,7/14/2014,7/17/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
935775,Bank account or service,Checking account,Deposits and withdrawals,,MI,49043,Web,7/14/2014,7/14/2014,Fifth Third Bank,Closed with explanation,Yes,No
935794,Bank account or service,Checking account,"Account opening, closing, or management",,OH,14209,Web,7/14/2014,7/14/2014,First Niagara Bank,Closed with explanation,Yes,No
935808,Bank account or service,Savings account,"Account opening, closing, or management",,TN,37229,Postal mail,7/14/2014,7/17/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
935810,Bank account or service,Savings account,"Account opening, closing, or management",,TN,37229,Postal mail,7/14/2014,7/17/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
935811,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37221,Postal mail,7/14/2014,7/18/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
935923,Bank account or service,Checking account,"Account opening, closing, or management",,CA,91607,Referral,7/14/2014,7/18/2014,GE Capital Retail,Closed with explanation,Yes,No
935941,Bank account or service,Other bank product/service,Using a debit or ATM card,,WA,99206,Web,7/14/2014,7/14/2014,Citibank,Closed with explanation,Yes,Yes
935976,Bank account or service,Other bank product/service,"Account opening, closing, or management",,GA,30187,Phone,7/14/2014,7/18/2014,First Data Corporation,Closed with explanation,Yes,No
936030,Bank account or service,Checking account,"Making/receiving payments, sending money",,LA,71259,Web,7/14/2014,7/14/2014,First Republic Bank,Closed with explanation,Yes,No
936108,Bank account or service,Savings account,"Account opening, closing, or management",,CA,92691,Web,7/14/2014,7/14/2014,Wells Fargo,Closed with monetary relief,Yes,No
936126,Bank account or service,Checking account,"Account opening, closing, or management",,TX,75089,Phone,7/14/2014,7/18/2014,Bank of America,Closed with explanation,Yes,No
936130,Bank account or service,Checking account,"Account opening, closing, or management",,IL,60612,Phone,7/14/2014,7/18/2014,JPMorgan Chase,Closed with explanation,Yes,No
936162,Bank account or service,Checking account,"Account opening, closing, or management",,IL,60620,Referral,7/14/2014,7/18/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
936163,Bank account or service,Checking account,"Account opening, closing, or management",,IL,60620,Referral,7/14/2014,7/18/2014,BMO Harris,Closed with explanation,Yes,Yes
936208,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37211,Postal mail,7/14/2014,7/18/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
936218,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37211,Postal mail,7/14/2014,7/18/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
936286,Bank account or service,Checking account,Deposits and withdrawals,,CA,94705,Web,7/14/2014,7/14/2014,Bank of America,Closed with explanation,Yes,No
936295,Bank account or service,Checking account,Deposits and withdrawals,,NY,11420,Referral,7/14/2014,7/17/2014,TD Bank,Closed with explanation,Yes,No
936319,Bank account or service,Checking account,Using a debit or ATM card,,FL,32771,Web,7/14/2014,7/14/2014,Fifth Third Bank,Closed with explanation,Yes,No
936323,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,FL,34119,Web,7/14/2014,7/21/2014,Bank of America,Closed with explanation,Yes,No
936356,Bank account or service,Checking account,Using a debit or ATM card,,GA,31909,Referral,7/14/2014,7/17/2014,USAA Savings,Closed with explanation,Yes,Yes
936382,Bank account or service,Checking account,Problems caused by my funds being low,,,,Referral,7/14/2014,7/17/2014,U.S. Bancorp,Closed with explanation,Yes,No
936389,Bank account or service,Other bank product/service,"Account opening, closing, or management",,MA,2540,Fax,7/14/2014,7/17/2014,Barclays,Closed with explanation,Yes,No
936437,Bank account or service,Checking account,Problems caused by my funds being low,,PA,19126,Postal mail,7/14/2014,7/18/2014,PNC Bank,Closed with explanation,Yes,No
936439,Bank account or service,Other bank product/service,"Account opening, closing, or management",,PA,18302,Fax,7/14/2014,8/6/2014,Union Bank,Closed with explanation,Yes,No
936458,Bank account or service,Checking account,"Account opening, closing, or management",,OH,43230,Web,7/14/2014,7/14/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
936838,Bank account or service,Checking account,Problems caused by my funds being low,,VA,23113,Phone,7/15/2014,7/18/2014,Wells Fargo,Closed with explanation,Yes,No
936880,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,93312,Referral,7/14/2014,7/21/2014,Capital One,Closed with explanation,Yes,No
936881,Bank account or service,Other bank product/service,"Account opening, closing, or management",,PA,15237,Postal mail,7/15/2014,7/18/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
936885,Bank account or service,Checking account,Deposits and withdrawals,,NY,11980,Web,7/14/2014,7/14/2014,JPMorgan Chase,Closed with explanation,Yes,No
936923,Bank account or service,Checking account,"Making/receiving payments, sending money",,WA,98258,Web,7/14/2014,7/15/2014,JPMorgan Chase,Closed with explanation,Yes,No
936942,Bank account or service,Checking account,Problems caused by my funds being low,,IL,60656,Web,7/14/2014,7/15/2014,PNC Bank,Closed with explanation,Yes,Yes
936943,Bank account or service,Other bank product/service,Using a debit or ATM card,,CA,92617,Web,7/14/2014,7/15/2014,U.S. Bancorp,Closed with monetary relief,Yes,No
936955,Bank account or service,Checking account,Problems caused by my funds being low,,CA,92316,Web,7/14/2014,7/15/2014,Bank of America,Closed with non-monetary relief,Yes,No
936980,Bank account or service,Checking account,"Account opening, closing, or management",,NY,,Web,7/14/2014,7/15/2014,HSBC,Closed with explanation,Yes,No
936987,Bank account or service,Savings account,"Account opening, closing, or management",,WI,54650,Web,7/14/2014,7/15/2014,Associated Bank,Closed with explanation,Yes,Yes
937006,Bank account or service,Other bank product/service,Using a debit or ATM card,,OK,74059,Web,7/15/2014,7/15/2014,U.S. Bancorp,Closed with monetary relief,Yes,Yes
937019,Bank account or service,Checking account,Problems caused by my funds being low,,CA,94585,Web,7/15/2014,7/15/2014,Bank of America,Closed with explanation,Yes,No
937073,Bank account or service,Checking account,Using a debit or ATM card,,VA,23503,Referral,7/15/2014,7/18/2014,Wells Fargo,Closed with monetary relief,Yes,No
937134,Bank account or service,Other bank product/service,"Account opening, closing, or management",,TN,37229,Fax,7/15/2014,7/30/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
937135,Bank account or service,Other bank product/service,"Account opening, closing, or management",,TN,37229,Postal mail,7/15/2014,7/18/2014,Ally Financial Inc.,Closed with non-monetary relief,Yes,No
937170,Bank account or service,Checking account,Deposits and withdrawals,,PA,19154,Web,7/15/2014,7/15/2014,TD Bank,Closed with monetary relief,Yes,Yes
937186,Bank account or service,Savings account,Deposits and withdrawals,,TN,38013,Postal mail,7/15/2014,7/18/2014,Regions,Closed with explanation,Yes,No
937257,Bank account or service,Checking account,Deposits and withdrawals,,MN,55124,Referral,7/15/2014,7/21/2014,Wells Fargo,Closed with monetary relief,Yes,No
937294,Bank account or service,Checking account,Deposits and withdrawals,,MA,1119,Phone,7/15/2014,7/18/2014,TD Bank,Closed with monetary relief,Yes,No
937300,Bank account or service,Checking account,"Account opening, closing, or management",,CA,92629,Referral,7/15/2014,7/21/2014,JPMorgan Chase,Closed with explanation,Yes,No
937326,Bank account or service,Checking account,Deposits and withdrawals,,IL,60617,Referral,7/15/2014,7/18/2014,U.S. Bancorp,Closed with explanation,Yes,No
937328,Bank account or service,Checking account,Deposits and withdrawals,,CA,94510,Referral,7/15/2014,7/18/2014,Bank of America,Closed with monetary relief,Yes,No
937346,Bank account or service,Other bank product/service,Deposits and withdrawals,,NJ,7087,Referral,7/15/2014,7/18/2014,Valley National Bank,Closed with monetary relief,Yes,No
937350,Bank account or service,Checking account,"Account opening, closing, or management",,MT,59714,Phone,7/15/2014,7/18/2014,U.S. Bancorp,Closed with explanation,Yes,No
937352,Bank account or service,Checking account,Deposits and withdrawals,,,,Referral,7/15/2014,7/18/2014,Bank of America,Closed with explanation,Yes,No
937359,Bank account or service,Checking account,Deposits and withdrawals,,AK,72118,Phone,7/15/2014,7/18/2014,U.S. Bancorp,Closed with explanation,Yes,No
937378,Bank account or service,Checking account,"Account opening, closing, or management",,NY,14301,Postal mail,7/15/2014,7/18/2014,Amex,Closed with explanation,Yes,Yes
937391,Bank account or service,Savings account,"Account opening, closing, or management",,TN,38558,Referral,7/15/2014,7/18/2014,Regions,Closed with explanation,Yes,No
937401,Bank account or service,Checking account,Deposits and withdrawals,,NC,28262,Referral,7/15/2014,7/21/2014,Bank of America,Closed with explanation,Yes,No
937403,Bank account or service,Checking account,Problems caused by my funds being low,,PA,17866,Referral,7/15/2014,7/18/2014,Wells Fargo,Closed with explanation,Yes,No
937406,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,CT,,Referral,7/15/2014,7/18/2014,RBS Citizens,Closed with explanation,Yes,No
937452,Bank account or service,Checking account,Deposits and withdrawals,,MI,48080,Phone,7/15/2014,7/18/2014,PNC Bank,Closed with explanation,Yes,No
937465,Bank account or service,Checking account,Deposits and withdrawals,,MD,20906,Web,7/15/2014,7/15/2014,Bank of America,Closed with explanation,Yes,No
937474,Bank account or service,(CD) Certificate of deposit,Deposits and withdrawals,,CO,80470,Referral,7/15/2014,7/18/2014,Bank of America,Closed with explanation,Yes,No
937484,Bank account or service,Checking account,"Account opening, closing, or management",,NJ,7950,Phone,7/15/2014,7/18/2014,Wells Fargo,Closed with explanation,Yes,Yes
937498,Bank account or service,Checking account,"Account opening, closing, or management",,WI,54403,Web,7/15/2014,7/15/2014,RBS Citizens,Closed with explanation,Yes,No
937550,Bank account or service,Checking account,Deposits and withdrawals,,NY,10033,Phone,7/15/2014,7/18/2014,Bank of America,Closed with monetary relief,Yes,No
937587,Bank account or service,Checking account,Deposits and withdrawals,,NJ,8607,Phone,7/15/2014,7/18/2014,PNC Bank,Closed with explanation,Yes,No
